config,n,m,method,heuristic,train_seed,episode,sample,steps,per_robot_distances,worst_share_rho0,worst_share_rho0.25,worst_share_rho0.5,worst_share_rho0.75,worst_share_rho1,jainE_rho0,jainE_rho0.25,jainE_rho0.5,jainE_rho0.75,jainE_rho1
N5_M20,5,20,ppo,,1,0,4,37,"[20, 29, 13, 23, 29]",1.2719,1.1765,1.1037,1.0463,1.0,0.935,0.9715,0.99,0.998,1.0
N5_M20,5,20,ppo,,1,1,0,161,"[77, 80, 72, 99, 66]",1.2563,1.1525,1.0842,1.036,1.0,0.9803,0.993,0.9978,0.9996,1.0
N5_M20,5,20,ppo,,1,1,1,78,"[41, 48, 37, 51, 39]",1.1806,1.1127,1.0644,1.0281,1.0,0.9847,0.994,0.998,0.9996,1.0
N5_M20,5,20,ppo,,1,1,2,27,"[20, 21, 17, 22, 17]",1.134,1.0915,1.056,1.0259,1.0,0.9889,0.9948,0.998,0.9996,1.0
N5_M20,5,20,ppo,,1,1,3,152,"[97, 97, 80, 85, 49]",1.1887,1.1164,1.0659,1.0286,1.0,0.9555,0.9826,0.9943,0.9989,1.0
N5_M20,5,20,ppo,,1,1,4,67,"[50, 46, 39, 41, 35]",1.1848,1.1209,1.0714,1.0321,1.0,0.9847,0.9934,0.9977,0.9995,1.0
N5_M20,5,20,ppo,,1,2,0,100,"[52, 67, 31, 65, 42]",1.3035,1.1841,1.103,1.0444,1.0,0.934,0.9747,0.9919,0.9985,1.0
N5_M20,5,20,ppo,,1,2,1,106,"[48, 66, 47, 54, 42]",1.284,1.1683,1.0928,1.0395,1.0,0.975,0.9911,0.9973,0.9995,1.0
N5_M20,5,20,ppo,,1,2,2,84,"[38, 44, 39, 41, 40]",1.0891,1.0526,1.0289,1.0123,1.0,0.9974,0.9991,0.9997,1.0,1.0
N5_M20,5,20,ppo,,1,2,3,160,"[49, 94, 40, 79, 56]",1.478,1.26,1.136,1.0559,1.0,0.9105,0.9717,0.9921,0.9987,1.0
N5_M20,5,20,ppo,,1,2,4,175,"[72, 100, 104, 79, 52]",1.2776,1.1617,1.0881,1.0373,1.0,0.9481,0.9817,0.9945,0.999,1.0
N5_M20,5,20,ppo,,1,3,0,130,"[34, 71, 84, 79, 90]",1.257,1.1601,1.0913,1.0399,1.0,0.9289,0.9712,0.9904,0.9982,1.0
N5_M20,5,20,ppo,,1,3,1,33,"[16, 21, 23, 20, 27]",1.2617,1.1728,1.1029,1.0465,1.0,0.9723,0.9877,0.9956,0.9991,1.0
N5_M20,5,20,ppo,,1,3,2,163,"[70, 89, 93, 114, 113]",1.19,1.1212,1.0703,1.0311,1.0,0.9715,0.9882,0.996,0.9992,1.0
N5_M20,5,20,ppo,,1,3,3,132,"[40, 76, 80, 92, 86]",1.2299,1.1448,1.0832,1.0365,1.0,0.944,0.977,0.9923,0.9985,1.0
N5_M20,5,20,ppo,,1,3,4,98,"[24, 65, 59, 63, 59]",1.2037,1.1269,1.0724,1.0316,1.0,0.9268,0.9702,0.9901,0.9981,1.0
N5_M20,5,20,ppo,,1,4,0,147,"[82, 81, 54, 59, 66]",1.1988,1.1158,1.0631,1.0267,1.0,0.9732,0.9907,0.9972,0.9995,1.0
N5_M20,5,20,ppo,,1,4,1,91,"[59, 54, 49, 40, 59]",1.1303,1.0824,1.0475,1.0209,1.0,0.9816,0.9926,0.9975,0.9995,1.0
N5_M20,5,20,ppo,,1,4,2,28,"[20, 23, 18, 21, 19]",1.1386,1.0948,1.0581,1.0269,1.0,0.9928,0.9966,0.9987,0.9997,1.0
N5_M20,5,20,ppo,,1,4,3,27,"[18, 23, 16, 18, 13]",1.3068,1.203,1.1211,1.0548,1.0,0.9668,0.9852,0.9947,0.9989,1.0
N5_M20,5,20,ppo,,1,4,4,88,"[57, 54, 55, 50, 47]",1.0837,1.0537,1.0313,1.0139,1.0,0.9953,0.9981,0.9993,0.9999,1.0
N5_M20,5,20,ppo,,1,5,0,90,"[57, 38, 43, 56, 37]",1.2338,1.1417,1.0793,1.0342,1.0,0.9661,0.9873,0.996,0.9993,1.0
N5_M20,5,20,ppo,,1,5,1,69,"[42, 40, 39, 44, 42]",1.0628,1.0404,1.0236,1.0105,1.0,0.9982,0.9993,0.9998,1.0,1.0
N5_M20,5,20,ppo,,1,5,2,29,"[24, 23, 20, 24, 13]",1.1538,1.105,1.0643,1.0297,1.0,0.9614,0.9816,0.993,0.9985,1.0
N5_M20,5,20,ppo,,1,5,3,144,"[77, 66, 83, 65, 70]",1.1496,1.0899,1.05,1.0214,1.0,0.9911,0.9968,0.999,0.9998,1.0
N5_M20,5,20,ppo,,1,5,4,105,"[55, 58, 54, 75, 48]",1.2931,1.1828,1.1043,1.0456,1.0,0.976,0.9905,0.9969,0.9994,1.0
N5_M20,5,20,ppo,,1,6,0,28,"[21, 15, 19, 20, 21]",1.0938,1.0631,1.0381,1.0174,1.0,0.9867,0.9939,0.9978,0.9995,1.0
N5_M20,5,20,ppo,,1,6,1,34,"[26, 16, 21, 21, 28]",1.25,1.166,1.0993,1.045,1.0,0.9657,0.9846,0.9944,0.9988,1.0
N5_M20,5,20,ppo,,1,6,2,300,"[190, 144, 139, 124, 173]",1.2338,1.1417,1.0793,1.0342,1.0,0.9763,0.9911,0.9972,0.9995,1.0
N5_M20,5,20,ppo,,1,6,3,137,"[88, 87, 77, 75, 93]",1.1071,1.0694,1.0407,1.0182,1.0,0.9934,0.9972,0.999,0.9998,1.0
N5_M20,5,20,ppo,,1,6,4,103,"[68, 71, 61, 52, 73]",1.1231,1.0805,1.0476,1.0214,1.0,0.9863,0.9941,0.9979,0.9996,1.0
N5_M20,5,20,ppo,,1,7,0,233,"[132, 53, 124, 138, 121]",1.2148,1.1276,1.0704,1.03,1.0,0.9312,0.9746,0.9921,0.9986,1.0
N5_M20,5,20,ppo,,1,7,1,60,"[32, 29, 38, 26, 36]",1.1801,1.1111,1.0629,1.0273,1.0,0.9817,0.9929,0.9977,0.9996,1.0
N5_M20,5,20,ppo,,1,7,2,43,"[30, 20, 21, 29, 32]",1.2121,1.1375,1.0807,1.036,1.0,0.9664,0.9856,0.995,0.999,1.0
N5_M20,5,20,ppo,,1,7,3,95,"[61, 48, 55, 60, 60]",1.0739,1.0475,1.0277,1.0123,1.0,0.9927,0.997,0.999,0.9998,1.0
N5_M20,5,20,ppo,,1,7,4,86,"[35, 44, 44, 49, 34]",1.1893,1.1116,1.0613,1.0261,1.0,0.9807,0.9932,0.9979,0.9996,1.0
N5_M20,5,20,ppo,,1,8,0,43,"[27, 33, 22, 29, 27]",1.1957,1.1288,1.0765,1.0345,1.0,0.9837,0.9929,0.9975,0.9995,1.0
N5_M20,5,20,ppo,,1,8,1,29,"[17, 15, 19, 20, 16]",1.1494,1.0961,1.056,1.0249,1.0,0.9888,0.9953,0.9984,0.9997,1.0
N5_M20,5,20,ppo,,1,8,2,41,"[24, 16, 23, 31, 22]",1.3362,1.2116,1.1215,1.0534,1.0,0.9591,0.9834,0.9945,0.9989,1.0
N5_M20,5,20,ppo,,1,8,3,23,"[14, 13, 14, 17, 15]",1.1644,1.1078,1.0638,1.0287,1.0,0.9914,0.9963,0.9987,0.9997,1.0
N5_M20,5,20,ppo,,1,8,4,20,"[17, 13, 13, 17, 14]",1.1486,1.1025,1.0632,1.0294,1.0,0.9849,0.9928,0.9972,0.9994,1.0
N5_M20,5,20,ppo,,1,9,0,50,"[35, 29, 26, 31, 31]",1.1513,1.0977,1.0572,1.0255,1.0,0.9907,0.9961,0.9987,0.9997,1.0
N5_M20,5,20,ppo,,1,9,1,51,"[28, 30, 28, 29, 32]",1.0884,1.056,1.0323,1.0143,1.0,0.9974,0.999,0.9997,0.9999,1.0
N5_M20,5,20,ppo,,1,9,2,26,"[17, 19, 18, 21, 17]",1.1413,1.0961,1.0586,1.027,1.0,0.9934,0.997,0.9989,0.9998,1.0
N5_M20,5,20,ppo,,1,9,3,288,"[164, 169, 103, 165, 155]",1.1177,1.072,1.0405,1.0175,1.0,0.9744,0.9902,0.9969,0.9994,1.0
N5_M20,5,20,ppo,,1,9,4,300,"[169, 125, 109, 187, 151]",1.2618,1.1563,1.0866,1.037,1.0,0.9647,0.9871,0.996,0.9993,1.0
N5_M20,5,20,ppo,,1,10,0,94,"[51, 52, 53, 35, 50]",1.0996,1.0604,1.0338,1.0145,1.0,0.9812,0.993,0.9978,0.9996,1.0
N5_M20,5,20,ppo,,1,10,1,223,"[121, 142, 117, 106, 108]",1.1953,1.1201,1.0679,1.0294,1.0,0.9884,0.9956,0.9986,0.9997,1.0
N5_M20,5,20,ppo,,1,10,2,239,"[134, 125, 105, 110, 116]",1.1356,1.0809,1.0448,1.0192,1.0,0.9923,0.9972,0.9992,0.9998,1.0
N5_M20,5,20,ppo,,1,10,3,91,"[38, 44, 39, 42, 60]",1.3453,1.2055,1.1136,1.0485,1.0,0.9689,0.9888,0.9965,0.9994,1.0
N5_M20,5,20,ppo,,1,10,4,202,"[106, 104, 93, 92, 104]",1.0621,1.0371,1.0205,1.0088,1.0,0.9964,0.9987,0.9996,0.9999,1.0
N5_M20,5,20,ppo,,1,11,0,56,"[36, 37, 40, 40, 36]",1.0582,1.039,1.0235,1.0107,1.0,0.9977,0.9989,0.9996,0.9999,1.0
N5_M20,5,20,ppo,,1,11,1,50,"[32, 37, 33, 27, 32]",1.1491,1.0982,1.0584,1.0263,1.0,0.9903,0.9958,0.9985,0.9997,1.0
N5_M20,5,20,ppo,,1,11,2,23,"[15, 15, 16, 16, 15]",1.039,1.026,1.0156,1.0071,1.0,0.999,0.9995,0.9998,1.0,1.0
N5_M20,5,20,ppo,,1,11,3,21,"[10, 13, 13, 15, 17]",1.25,1.165,1.0983,1.0444,1.0,0.9714,0.9873,0.9955,0.9991,1.0
N5_M20,5,20,ppo,,1,11,4,25,"[18, 17, 16, 21, 15]",1.2069,1.1399,1.0849,1.039,1.0,0.9862,0.9936,0.9976,0.9995,1.0
N5_M20,5,20,ppo,,1,12,0,64,"[38, 38, 34, 32, 37]",1.0615,1.0385,1.022,1.0097,1.0,0.9955,0.9982,0.9994,0.9999,1.0
N5_M20,5,20,ppo,,1,12,1,45,"[29, 31, 21, 25, 30]",1.1397,1.09,1.0526,1.0234,1.0,0.9817,0.9923,0.9974,0.9995,1.0
N5_M20,5,20,ppo,,1,12,2,115,"[72, 75, 63, 72, 30]",1.2019,1.1251,1.071,1.0309,1.0,0.9332,0.9733,0.9912,0.9983,1.0
N5_M20,5,20,ppo,,1,12,3,26,"[14, 18, 17, 14, 18]",1.1111,1.0724,1.0427,1.0191,1.0,0.9874,0.9946,0.9981,0.9996,1.0
N5_M20,5,20,ppo,,1,12,4,151,"[102, 88, 80, 87, 37]",1.2944,1.1797,1.101,1.0436,1.0,0.9272,0.9716,0.9908,0.9983,1.0
N5_M20,5,20,ppo,,1,13,0,135,"[68, 69, 59, 80, 67]",1.1662,1.1004,1.056,1.0241,1.0,0.9905,0.9965,0.9989,0.9998,1.0
N5_M20,5,20,ppo,,1,13,1,300,"[176, 168, 44, 147, 146]",1.2922,1.1685,1.0912,1.0384,1.0,0.8913,0.961,0.9883,0.9979,1.0
N5_M20,5,20,ppo,,1,13,2,121,"[72, 59, 80, 61, 56]",1.2195,1.1359,1.0772,1.0336,1.0,0.9815,0.9928,0.9977,0.9996,1.0
N5_M20,5,20,ppo,,1,13,3,300,"[176, 135, 112, 125, 103]",1.3518,1.199,1.1065,1.0445,1.0,0.9634,0.988,0.9965,0.9994,1.0
N5_M20,5,20,ppo,,1,13,4,183,"[87, 87, 79, 118, 68]",1.344,1.203,1.1115,1.0474,1.0,0.9654,0.9877,0.9962,0.9993,1.0
N5_M20,5,20,ppo,,1,14,0,46,"[32, 34, 22, 21, 32]",1.2057,1.1332,1.0782,1.0349,1.0,0.963,0.9841,0.9945,0.9989,1.0
N5_M20,5,20,ppo,,1,14,1,65,"[41, 41, 42, 43, 38]",1.0488,1.0319,1.0189,1.0085,1.0,0.9983,0.9993,0.9998,0.9999,1.0
N5_M20,5,20,ppo,,1,14,2,45,"[32, 29, 26, 34, 32]",1.1111,1.0746,1.045,1.0205,1.0,0.9917,0.9962,0.9986,0.9997,1.0
N5_M20,5,20,ppo,,1,14,3,82,"[39, 54, 37, 51, 33]",1.2617,1.1597,1.0897,1.0388,1.0,0.9645,0.9865,0.9957,0.9992,1.0
N5_M20,5,20,ppo,,1,14,4,47,"[28, 32, 26, 30, 26]",1.1268,1.0817,1.0477,1.0213,1.0,0.9933,0.9972,0.999,0.9998,1.0
N5_M20,5,20,ppo,,1,15,0,101,"[44, 45, 61, 40, 63]",1.2451,1.1472,1.0818,1.0351,1.0,0.9661,0.9875,0.9961,0.9993,1.0
N5_M20,5,20,ppo,,1,15,1,44,"[30, 35, 28, 32, 19]",1.2153,1.1426,1.0852,1.0386,1.0,0.9658,0.9847,0.9945,0.9989,1.0
N5_M20,5,20,ppo,,1,15,2,54,"[36, 42, 28, 35, 28]",1.2426,1.1583,1.0934,1.0419,1.0,0.9759,0.9896,0.9964,0.9993,1.0
N5_M20,5,20,ppo,,1,15,3,57,"[49, 38, 39, 35, 31]",1.276,1.1847,1.1111,1.0506,1.0,0.9763,0.9892,0.9961,0.9992,1.0
N5_M20,5,20,ppo,,1,15,4,175,"[89, 107, 100, 96, 92]",1.1054,1.0657,1.0375,1.0164,1.0,0.9958,0.9984,0.9995,0.9999,1.0
N5_M20,5,20,ppo,,1,16,0,48,"[24, 36, 28, 35, 28]",1.1921,1.1255,1.0742,1.0333,1.0,0.9775,0.9903,0.9966,0.9993,1.0
N5_M20,5,20,ppo,,1,16,1,55,"[32, 30, 36, 37, 39]",1.1207,1.079,1.0468,1.021,1.0,0.991,0.9961,0.9986,0.9997,1.0
N5_M20,5,20,ppo,,1,16,2,39,"[26, 25, 25, 29, 19]",1.1694,1.1111,1.0658,1.0296,1.0,0.9831,0.9927,0.9974,0.9995,1.0
N5_M20,5,20,ppo,,1,16,3,26,"[13, 20, 19, 16, 17]",1.1765,1.1169,1.0698,1.0316,1.0,0.9797,0.991,0.9968,0.9993,1.0
N5_M20,5,20,ppo,,1,16,4,28,"[20, 21, 17, 18, 17]",1.129,1.0859,1.0515,1.0234,1.0,0.9924,0.9966,0.9988,0.9997,1.0
N5_M20,5,20,ppo,,1,17,0,300,"[144, 132, 111, 118, 81]",1.2287,1.1234,1.0642,1.0263,1.0,0.9678,0.9904,0.9974,0.9996,1.0
N5_M20,5,20,ppo,,1,17,1,300,"[169, 46, 141, 154, 137]",1.306,1.1726,1.0922,1.0385,1.0,0.8998,0.9658,0.99,0.9982,1.0
N5_M20,5,20,ppo,,1,17,2,300,"[194, 112, 135, 157, 115]",1.3604,1.2119,1.1161,1.0493,1.0,0.9567,0.9846,0.9953,0.9992,1.0
N5_M20,5,20,ppo,,1,17,3,300,"[168, 108, 151, 147, 106]",1.2353,1.1356,1.0734,1.0309,1.0,0.968,0.9892,0.9968,0.9994,1.0
N5_M20,5,20,ppo,,1,17,4,300,"[152, 190, 161, 134, 53]",1.3768,1.2185,1.1187,1.0501,1.0,0.8992,0.9637,0.989,0.998,1.0
N5_M20,5,20,ppo,,1,18,0,20,"[15, 16, 15, 19, 15]",1.1875,1.1324,1.0833,1.0395,1.0,0.9907,0.9954,0.9982,0.9996,1.0
N5_M20,5,20,ppo,,1,18,1,42,"[30, 21, 29, 29, 32]",1.1348,1.09,1.0541,1.0246,1.0,0.9825,0.9921,0.9971,0.9994,1.0
N5_M20,5,20,ppo,,1,18,2,22,"[15, 13, 12, 14, 7]",1.2295,1.1433,1.0819,1.0358,1.0,0.9504,0.9801,0.9934,0.9987,1.0
N5_M20,5,20,ppo,,1,18,3,45,"[32, 32, 22, 32, 28]",1.0959,1.0633,1.0377,1.0171,1.0,0.9823,0.9922,0.9972,0.9994,1.0
N5_M20,5,20,ppo,,1,18,4,35,"[28, 22, 20, 30, 25]",1.2,1.1364,1.0833,1.0385,1.0,0.9787,0.99,0.9962,0.9992,1.0
N5_M20,5,20,ppo,,1,19,0,116,"[62, 51, 66, 68, 49]",1.1486,1.0899,1.0502,1.0216,1.0,0.983,0.9937,0.998,0.9996,1.0
N5_M20,5,20,ppo,,1,19,1,152,"[90, 87, 77, 84, 80]",1.0766,1.0477,1.0272,1.0119,1.0,0.9969,0.9988,0.9996,0.9999,1.0
N5_M20,5,20,ppo,,1,19,2,195,"[100, 97, 92, 103, 111]",1.1034,1.0628,1.0352,1.0152,1.0,0.996,0.9985,0.9995,0.9999,1.0
N5_M20,5,20,ppo,,1,19,3,278,"[149, 150, 131, 144, 151]",1.0414,1.0252,1.0142,1.0061,1.0,0.9974,0.999,0.9997,0.9999,1.0
N5_M20,5,20,ppo,,1,19,4,72,"[44, 37, 49, 53, 46]",1.1572,1.1032,1.0611,1.0275,1.0,0.9866,0.9942,0.9979,0.9996,1.0
N5_M20,5,20,ppo,,2,0,0,130,"[80, 97, 87, 81, 76]",1.152,1.1004,1.0598,1.027,1.0,0.9925,0.9967,0.9988,0.9998,1.0
N5_M20,5,20,ppo,,2,0,1,30,"[23, 23, 19, 23, 22]",1.0455,1.0312,1.0192,1.0089,1.0,0.9951,0.9977,0.9991,0.9998,1.0
N5_M20,5,20,ppo,,2,0,2,73,"[49, 54, 38, 41, 47]",1.179,1.1169,1.069,1.031,1.0,0.9847,0.9934,0.9977,0.9995,1.0
N5_M20,5,20,ppo,,2,0,3,81,"[57, 60, 58, 54, 57]",1.049,1.0333,1.0203,1.0093,1.0,0.9989,0.9995,0.9998,1.0,1.0
N5_M20,5,20,ppo,,2,0,4,60,"[45, 48, 21, 32, 42]",1.2766,1.1806,1.1066,1.0478,1.0,0.9353,0.9714,0.9898,0.9979,1.0
N5_M20,5,20,ppo,,2,1,0,38,"[22, 18, 22, 34, 21]",1.453,1.2939,1.1726,1.0771,1.0,0.9477,0.9773,0.992,0.9984,1.0
N5_M20,5,20,ppo,,2,1,1,59,"[40, 38, 34, 38, 37]",1.0695,1.0456,1.027,1.0121,1.0,0.9973,0.9988,0.9996,0.9999,1.0
N5_M20,5,20,ppo,,2,1,2,78,"[50, 45, 44, 44, 47]",1.087,1.0556,1.0323,1.0143,1.0,0.9975,0.999,0.9997,0.9999,1.0
N5_M20,5,20,ppo,,2,1,3,39,"[28, 23, 23, 32, 23]",1.2403,1.1598,1.0957,1.0434,1.0,0.9803,0.9912,0.9968,0.9993,1.0
N5_M20,5,20,ppo,,2,1,4,29,"[19, 20, 21, 22, 18]",1.1,1.0674,1.0408,1.0187,1.0,0.995,0.9977,0.9992,0.9998,1.0
N5_M20,5,20,ppo,,2,2,0,97,"[29, 63, 58, 61, 60]",1.1624,1.1017,1.0582,1.0255,1.0,0.9479,0.9789,0.993,0.9986,1.0
N5_M20,5,20,ppo,,2,2,1,214,"[81, 104, 72, 105, 94]",1.1513,1.0849,1.0452,1.0188,1.0,0.9803,0.9937,0.9982,0.9997,1.0
N5_M20,5,20,ppo,,2,2,2,300,"[76, 85, 102, 87, 97]",1.1409,1.0665,1.0324,1.0127,1.0,0.9896,0.9977,0.9994,0.9999,1.0
N5_M20,5,20,ppo,,2,2,3,92,"[42, 35, 47, 48, 45]",1.106,1.0621,1.034,1.0144,1.0,0.9885,0.996,0.9988,0.9998,1.0
N5_M20,5,20,ppo,,2,2,4,300,"[67, 105, 107, 49, 81]",1.3081,1.1386,1.066,1.0257,1.0,0.9313,0.9853,0.9966,0.9995,1.0
N5_M20,5,20,ppo,,2,3,0,52,"[34, 27, 35, 31, 35]",1.0802,1.0523,1.0308,1.0138,1.0,0.9911,0.9962,0.9987,0.9997,1.0
N5_M20,5,20,ppo,,2,3,1,42,"[27, 24, 25, 21, 28]",1.12,1.0769,1.0448,1.0199,1.0,0.9905,0.9961,0.9987,0.9997,1.0
N5_M20,5,20,ppo,,2,3,2,138,"[59, 76, 87, 65, 84]",1.1725,1.1065,1.0603,1.0262,1.0,0.9794,0.9921,0.9974,0.9995,1.0
N5_M20,5,20,ppo,,2,3,3,300,"[156, 149, 44, 162, 164]",1.2148,1.1234,1.0667,1.028,1.0,0.8968,0.9634,0.989,0.998,1.0
N5_M20,5,20,ppo,,2,3,4,68,"[40, 41, 32, 41, 34]",1.0904,1.0564,1.0322,1.0141,1.0,0.9898,0.996,0.9987,0.9997,1.0
N5_M20,5,20,ppo,,2,4,0,71,"[38, 41, 50, 29, 42]",1.25,1.1571,1.0901,1.0395,1.0,0.9721,0.9888,0.9963,0.9993,1.0
N5_M20,5,20,ppo,,2,4,1,109,"[71, 72, 76, 25, 69]",1.2141,1.1354,1.0781,1.0344,1.0,0.9162,0.9647,0.988,0.9976,1.0
N5_M20,5,20,ppo,,2,4,2,246,"[61, 155, 143, 136, 157]",1.204,1.1252,1.0707,1.0306,1.0,0.9308,0.9727,0.9912,0.9983,1.0
N5_M20,5,20,ppo,,2,4,3,27,"[18, 19, 15, 12, 17]",1.1728,1.1111,1.0648,1.0288,1.0,0.9771,0.9904,0.9967,0.9993,1.0
N5_M20,5,20,ppo,,2,4,4,101,"[66, 58, 40, 55, 63]",1.1702,1.1066,1.061,1.0267,1.0,0.9749,0.99,0.9967,0.9994,1.0
N5_M20,5,20,ppo,,2,5,0,21,"[17, 17, 13, 15, 9]",1.1972,1.1321,1.0795,1.0363,1.0,0.9575,0.9805,0.9928,0.9985,1.0
N5_M20,5,20,ppo,,2,5,1,150,"[71, 78, 63, 89, 70]",1.1995,1.1192,1.066,1.0282,1.0,0.9861,0.995,0.9985,0.9997,1.0
N5_M20,5,20,ppo,,2,5,2,30,"[27, 22, 19, 25, 21]",1.1842,1.128,1.0795,1.0372,1.0,0.9845,0.9925,0.9971,0.9994,1.0
N5_M20,5,20,ppo,,2,5,3,41,"[34, 28, 24, 27, 31]",1.1806,1.1224,1.0745,1.0343,1.0,0.986,0.9935,0.9976,0.9995,1.0
N5_M20,5,20,ppo,,2,5,4,31,"[24, 23, 20, 24, 16]",1.1215,1.0819,1.0496,1.0227,1.0,0.9798,0.9907,0.9966,0.9993,1.0
N5_M20,5,20,ppo,,2,6,0,32,"[25, 16, 21, 23, 23]",1.1574,1.1054,1.0634,1.0289,1.0,0.9802,0.991,0.9967,0.9993,1.0
N5_M20,5,20,ppo,,2,6,1,50,"[39, 31, 35, 31, 33]",1.1538,1.103,1.0621,1.0283,1.0,0.9922,0.9965,0.9987,0.9997,1.0
N5_M20,5,20,ppo,,2,6,2,42,"[31, 29, 31, 28, 27]",1.0616,1.0417,1.0253,1.0116,1.0,0.997,0.9986,0.9995,0.9999,1.0
N5_M20,5,20,ppo,,2,6,3,300,"[152, 173, 148, 89, 185]",1.2383,1.1427,1.0792,1.0339,1.0,0.9532,0.9827,0.9946,0.999,1.0
N5_M20,5,20,ppo,,2,6,4,77,"[58, 48, 54, 55, 59]",1.0766,1.0522,1.0319,1.0147,1.0,0.995,0.9977,0.9991,0.9998,1.0
N5_M20,5,20,ppo,,2,7,0,30,"[21, 20, 14, 15, 20]",1.1667,1.1071,1.0625,1.0278,1.0,0.9747,0.9894,0.9964,0.9993,1.0
N5_M20,5,20,ppo,,2,7,1,74,"[33, 43, 42, 27, 44]",1.164,1.0993,1.0555,1.0239,1.0,0.9698,0.9887,0.9964,0.9993,1.0
N5_M20,5,20,ppo,,2,7,2,39,"[21, 23, 24, 22, 27]",1.1538,1.0989,1.0577,1.0256,1.0,0.9923,0.9968,0.9989,0.9998,1.0
N5_M20,5,20,ppo,,2,7,3,168,"[39, 112, 102, 105, 115]",1.2156,1.1355,1.0777,1.0341,1.0,0.9184,0.9661,0.9886,0.9978,1.0
N5_M20,5,20,ppo,,2,7,4,118,"[47, 67, 61, 68, 71]",1.1306,1.0803,1.0454,1.0197,1.0,0.9818,0.9931,0.9978,0.9996,1.0
N5_M20,5,20,ppo,,2,8,0,218,"[134, 39, 134, 126, 144]",1.2478,1.1521,1.0858,1.0372,1.0,0.8993,0.9595,0.9868,0.9975,1.0
N5_M20,5,20,ppo,,2,8,1,38,"[26, 20, 22, 21, 22]",1.1712,1.109,1.0631,1.0279,1.0,0.9916,0.9966,0.9989,0.9998,1.0
N5_M20,5,20,ppo,,2,8,2,156,"[74, 50, 78, 92, 82]",1.2234,1.1321,1.0727,1.0309,1.0,0.9667,0.9881,0.9964,0.9993,1.0
N5_M20,5,20,ppo,,2,8,3,96,"[56, 49, 54, 58, 57]",1.0584,1.0369,1.0212,1.0093,1.0,0.9966,0.9987,0.9996,0.9999,1.0
N5_M20,5,20,ppo,,2,8,4,42,"[27, 29, 31, 30, 30]",1.0544,1.0369,1.0224,1.0103,1.0,0.9979,0.999,0.9996,0.9999,1.0
N5_M20,5,20,ppo,,2,9,0,54,"[31, 28, 31, 36, 41]",1.2275,1.1479,1.087,1.0389,1.0,0.9815,0.9921,0.9973,0.9994,1.0
N5_M20,5,20,ppo,,2,9,1,300,"[174, 161, 49, 208, 215]",1.3321,1.205,1.1162,1.0505,1.0,0.8795,0.9504,0.9835,0.9968,1.0
N5_M20,5,20,ppo,,2,9,2,25,"[14, 19, 18, 20, 17]",1.1364,1.0925,1.0563,1.0259,1.0,0.9865,0.9937,0.9977,0.9995,1.0
N5_M20,5,20,ppo,,2,9,3,300,"[161, 151, 55, 176, 197]",1.3311,1.1976,1.1094,1.0468,1.0,0.9012,0.9624,0.9882,0.9978,1.0
N5_M20,5,20,ppo,,2,9,4,101,"[54, 55, 34, 76, 71]",1.3103,1.1964,1.1132,1.0499,1.0,0.9389,0.9746,0.9914,0.9983,1.0
N5_M20,5,20,ppo,,2,10,0,118,"[60, 78, 75, 69, 51]",1.1712,1.1076,1.0618,1.0271,1.0,0.9782,0.9913,0.9971,0.9994,1.0
N5_M20,5,20,ppo,,2,10,1,126,"[53, 89, 80, 79, 76]",1.1804,1.1158,1.0675,1.03,1.0,0.9753,0.9896,0.9965,0.9993,1.0
N5_M20,5,20,ppo,,2,10,2,42,"[29, 33, 22, 25, 29]",1.1957,1.1298,1.0776,1.0352,1.0,0.9816,0.9918,0.9971,0.9994,1.0
N5_M20,5,20,ppo,,2,10,3,50,"[32, 32, 26, 27, 32]",1.0738,1.0473,1.0276,1.0122,1.0,0.9918,0.9966,0.9988,0.9998,1.0
N5_M20,5,20,ppo,,2,10,4,60,"[37, 45, 36, 29, 40]",1.2032,1.1324,1.078,1.035,1.0,0.9808,0.9917,0.9971,0.9994,1.0
N5_M20,5,20,ppo,,2,11,0,112,"[54, 50, 73, 83, 66]",1.273,1.1736,1.1005,1.0444,1.0,0.9666,0.9862,0.9953,0.9991,1.0
N5_M20,5,20,ppo,,2,11,1,57,"[32, 38, 33, 35, 42]",1.1667,1.1091,1.0645,1.029,1.0,0.9899,0.9957,0.9985,0.9997,1.0
